sales_ID,sales_name,sales_email,sales_phone
S0113,Jamalia Nababan,lwinarno@gmail.com,(0638) 949-6567
S0465,Sari Nashiruddin,pradanalantar@yahoo.com,+62 (099) 971-4730
S0322,Dr. Prakosa Wahyuni,vivi92@gmail.com,+62 (011) 532-1129
S0238,R.A. Nabila Sihombing,cawukrahmawati@gmail.com,+62 (22) 917-3670
S0229,Sutan Tasdik Hardiansyah,lantar35@gmail.com,+62 (0655) 073-5256
S0369,"Hendra Damanik, S.Psi",haryantidaruna@yahoo.com,+62-095-363-9440
S0187,"R. Kajen Hartati, M.TI.",ilyas22@yahoo.com,+62-818-858-8932
S0292,Kanda Maulana,rahman15@yahoo.com,+62 (075) 994-1147
S0187,"R. Kajen Hartati, M.TI.",ilyas22@yahoo.com,+62-818-858-8932
S0190,"Sadina Megantara, S.Psi",pia81@yahoo.com,+62 (708) 059-9671
S0228,Mulyono Hutapea,ltampubolon@yahoo.com,(013) 985-8625
S0250,Ida Purwanti,novi63@gmail.com,+62 (0313) 255 5393
S0376,Adinata Kuswandari,viktor38@yahoo.com,(093) 837 9097
S0480,"Drs. Novi Situmorang, M.TI.",smaulana@yahoo.com,+62 (066) 931 4307
S0179,Hj. Rina Rahimah,ilsabudiyanto@hotmail.com,+62 (27) 692-4596
S0476,"Dirja Irawan, S.E.",gantar83@yahoo.com,0844682708
S0463,Jelita Anggriawan,pardi91@gmail.com,+62-158-901-7719
S0312,Hamzah Handayani,prasetyateddy@yahoo.com,081 029 6715
S0468,Bahuwirya Prasetyo,pudjiastutiempluk@yahoo.com,+62-91-285-8832
S0211,R.M. Rafid Puspasari,cmulyani@gmail.com,+62-0113-775-2571
S0075,"T. Kacung Putra, S.T.",novamayasari@hotmail.com,+62-0242-894-3591
S0305,Cut Ina Hidayat,mumpuni31@gmail.com,+62 (0563) 512 5563
S0322,Dr. Prakosa Wahyuni,vivi92@gmail.com,+62 (011) 532-1129
S0410,R.M. Dariati Laksmiwati,prakosayulianti@yahoo.com,+62 (0760) 933 0540
S0125,Jatmiko Anggraini,galar61@yahoo.com,0842297269
S0370,"R. Bakiman Permata, S.Ked",agustinayani@hotmail.com,(0023) 283 5105
S0268,Siska Maheswara,mharyanti@hotmail.com,+62 (93) 893 4273
S0097,Zulaikha Pradipta,hassanahgina@hotmail.com,(0881) 804 9056
S0027,"Luthfi Sudiati, S.Kom",widya39@yahoo.com,+62 (47) 258-5380
S0113,Jamalia Nababan,lwinarno@gmail.com,(0638) 949-6567
S0074,Tgk. Damar Anggriawan,bzulkarnain@hotmail.com,+62 (64) 168 1927
S0315,Dono Dabukke,hsuartini@gmail.com,(011) 733 0514
S0063,dr. Carla Palastri,zulkarnainsaiful@yahoo.com,+62-076-141-4859
S0041,R. Viman Prasetya,hwibisono@hotmail.com,081 587 6304
S0192,Mahmud Kuswandari,bprakasa@gmail.com,+62 (0408) 894 9182
S0322,Dr. Prakosa Wahyuni,vivi92@gmail.com,+62 (011) 532-1129
S0052,"Ida Mandala, S.Gz",ellis57@yahoo.com,+62 (13) 078 8149
S0440,"Drs. Ira Sihombing, S.H.",oliva56@yahoo.com,(093) 117 1566
S0204,Sarah Prasetya,ynarpati@yahoo.com,+62 (878) 978-6710
S0445,Caturangga Iswahyudi,fujiatimelinda@gmail.com,+62 (005) 033 8867
S0482,Sutan Johan Permata,astutiprayitna@yahoo.com,083 567 7036
S0309,Ganep Megantara,oskaryolanda@hotmail.com,+62-065-835-0369
S0306,Tgk. Ami Nasyidah,kusmawatiamalia@hotmail.com,+62-013-256-3262
S0202,"Paulin Gunarto, S.E.I",maryatigada@yahoo.com,(0905) 704 4750
S0409,"Upik Sitorus, S.IP",muhammad02@yahoo.com,+62 (016) 458-2071
S0415,Gamanto Setiawan,owijaya@yahoo.com,+62 (053) 367-3619
S0347,Reksa Puspita,esitumorang@hotmail.com,+62 (094) 171-7915
S0421,Vivi Prasetya,bagusuyainah@hotmail.com,+62 (0442) 270-6801
S0267,Prakosa Saragih,astutijaka@gmail.com,+62 (0556) 649-3969
S0296,Ganda Prakasa,bajragin45@yahoo.com,+62-38-325-2930
S0155,Galur Maryati,sitompuldwi@yahoo.com,(0284) 194-4574
S0415,Gamanto Setiawan,owijaya@yahoo.com,+62 (053) 367-3619
S0328,Tira Manullang,mahfudhutagalung@yahoo.com,+62 (405) 960-2132
S0436,Titin Prayoga,mandasarikarja@yahoo.com,0812663419
S0417,Nabila Gunawan,dasanasyiah@hotmail.com,+62 (80) 417 6321
S0322,Dr. Prakosa Wahyuni,vivi92@gmail.com,+62 (011) 532-1129
S0286,Hafshah Suwarno,novisitumorang@yahoo.com,+62 (832) 719-0570
S0238,R.A. Nabila Sihombing,cawukrahmawati@gmail.com,+62 (22) 917-3670
S0300,R.A. Wirda Susanti,kusumoempluk@gmail.com,(051) 093-1830
S0305,Cut Ina Hidayat,mumpuni31@gmail.com,+62 (0563) 512 5563
S0455,"Dr. Mahfud Agustina, S.Pd",dewi06@gmail.com,+62-847-801-5153
S0426,Puti Febi Firmansyah,ahakim@gmail.com,+62 (0002) 222 6347
S0067,Irwan Hutagalung,donosetiawan@yahoo.com,+62-076-906-4745
S0211,R.M. Rafid Puspasari,cmulyani@gmail.com,+62-0113-775-2571
S0084,Rama Tampubolon,karmarajata@hotmail.com,+62-00-644-5151
S0304,Ghaliyati Melani,glazuardi@gmail.com,+62-88-503-6392
S0294,"T. Harimurti Hassanah, S.E.",nyulianti@yahoo.com,089 805 2296
S0115,"Lala Pangestu, M.M.",zsimanjuntak@hotmail.com,0811429903
S0184,Genta Natsir,wijayavictoria@yahoo.com,086 519 1158
S0283,Raisa Mardhiyah,enainggolan@hotmail.com,+62 (0616) 840 5728
S0263,Artanto Mayasari,ozyhabibi@gmail.com,(0178) 571-0521
S0103,"Mursinin Uwais, M.Ak",marsitohutapea@yahoo.com,+62 (0457) 603 3776
S0051,Cut Karimah Andriani,luluhhakim@gmail.com,+62 (0396) 796-6165
S0090,"Mustika Yuniar, S.Ked",khidayanto@yahoo.com,080 529 3270
S0380,Reksa Sihotang,alambana58@gmail.com,+62 (23) 478-2917
S0196,KH. Sidiq Hastuti,jagapati97@gmail.com,+62 (63) 825 2061
S0474,Silvia Handayani,gilangmansur@hotmail.com,(0931) 823-0717
S0410,R.M. Dariati Laksmiwati,prakosayulianti@yahoo.com,+62 (0760) 933 0540
S0473,Tgk. Talia Halim,dpratama@gmail.com,(0470) 279 6391
S0427,"Puti Nadia Anggraini, S.Pt",mahendraelvina@yahoo.com,(050) 466-5910
S0329,R.M. Rahman Prasetya,harjasauyainah@yahoo.com,+62 (743) 931-8232
S0439,Kunthara Hutasoit,winarsihmulya@hotmail.com,0887814001
S0404,Hafshah Andriani,akarsana00@gmail.com,+62 (48) 653-2175
S0464,Tania Marpaung,qhutagalung@gmail.com,(044) 588-7124
S0312,Hamzah Handayani,prasetyateddy@yahoo.com,081 029 6715
S0406,"R. Padmi Prabowo, S.Gz",kurnia44@yahoo.com,+62 (0092) 765-9321
S0277,Upik Haryanti,zahra40@yahoo.com,+62-705-677-3233
S0126,R. Farah Pratiwi,marsitomandasari@hotmail.com,+62 (22) 471 3503
S0066,Artawan Nasyiah,isantoso@yahoo.com,+62-046-628-6945
S0222,Edi Halim,kayunnababan@hotmail.com,+62 (026) 771 5532
S0073,Jaya Budiman,rahmi07@hotmail.com,0867436260
S0486,Gamani Permata,wasitaraden@gmail.com,(0084) 115 2124
S0166,"Cut Wani Thamrin, S.Pd",heryantomarpaung@yahoo.com,+62 (029) 296-3982
S0472,Farah Suryono,prasetyo73@hotmail.com,+62-029-019-6787
S0203,Anom Kuswandari,carla70@yahoo.com,(005) 745-0367
S0112,Fathonah Maulana,respatimandasari@hotmail.com,+62 (086) 212 3171
S0401,Patricia Usamah,usadacahyadi@hotmail.com,+62-0786-800-9296
S0093,R. Tantri Wasita,victoriakuswandari@hotmail.com,+62 (079) 960 5643
S0106,Intan Yulianti,hastutigadang@gmail.com,+62 (0923) 069 7786
S0228,Mulyono Hutapea,ltampubolon@yahoo.com,(013) 985-8625
S0089,Dariati Maheswara,galuhnatsir@yahoo.com,(030) 217 4217
S0142,"Ade Zulaika, M.TI.",bpurnawati@yahoo.com,+62 (0773) 886 3758
S0449,"Widya Lazuardi, S.Farm",tyuniar@yahoo.com,(022) 980-1204
S0429,"KH. Taufik Mahendra, M.M.",sudiatiwani@gmail.com,+62-0767-914-9921
S0164,"KH. Elvin Hardiansyah, S.Kom",yunita53@yahoo.com,0806673419
S0024,Lala Suryono,nababanqueen@gmail.com,0861740714
S0253,"R. Lasmono Nainggolan, S.E.",dadi09@yahoo.com,+62 (0878) 030 1782
S0192,Mahmud Kuswandari,bprakasa@gmail.com,+62 (0408) 894 9182
S0382,Sutan Olga Prabowo,utamaega@yahoo.com,+62-113-219-7507
S0096,Hari Sudiati,gmelani@hotmail.com,(087) 643 2521
S0411,"Cut Belinda Melani, M.Farm",prayitna07@yahoo.com,+62 (077) 243-8600
S0440,"Drs. Ira Sihombing, S.H.",oliva56@yahoo.com,(093) 117 1566
S0189,"T. Galih Uyainah, S.Pt",irawankusuma@hotmail.com,+62-0976-796-7499
S0412,Vanya Kusmawati,dongoranbudi@gmail.com,(052) 486 1107
S0067,Irwan Hutagalung,donosetiawan@yahoo.com,+62-076-906-4745
S0256,Tgk. Arsipatra Wahyudin,hafshahmanullang@hotmail.com,(011) 436 5487
S0099,"Hj. Rahmi Budiyanto, M.Ak",gaimandongoran@hotmail.com,+62-030-684-9275
S0140,Cagak Halim,atma14@hotmail.com,+62 (0959) 104 2123
S0416,Jarwi Saefullah,hesti55@hotmail.com,(062) 158 5644
S0459,Yahya Permata,nurulpratiwi@hotmail.com,+62-440-408-0837
S0053,Hj. Rika Megantara,prasetyabanawi@yahoo.com,+62-380-789-0341
S0440,"Drs. Ira Sihombing, S.H.",oliva56@yahoo.com,(093) 117 1566
S0241,Usman Tampubolon,bakijanwinarsih@hotmail.com,+62-42-249-0643
S0221,Ani Kurniawan,zulaikaraihan@hotmail.com,+62 (0566) 075 4391
S0114,Lanang Gunarto,wawanwibisono@gmail.com,+62 (91) 218-4141
S0413,Gasti Tarihoran,sihombingclara@gmail.com,+62 (0807) 149 0096
S0451,Jamal Wahyudin,ramasuartini@gmail.com,(0287) 105 8714
S0359,Icha Laksita,betania87@hotmail.com,+62 (493) 803 3127
S0070,Kani Wijayanti,yolandajagaraga@yahoo.com,+62-99-879-8402
S0038,Caraka Latupono,marasharyanti@gmail.com,(083) 703-2577
S0341,Mulya Santoso,jailanigatra@yahoo.com,+62 (93) 195-6159
S0400,"Murti Pangestu, S.IP",shidayanto@gmail.com,+62 (29) 067-1496
S0283,Raisa Mardhiyah,enainggolan@hotmail.com,+62 (0616) 840 5728
S0377,"Tgk. Najwa Nainggolan, S.Kom",busamah@gmail.com,+62 (90) 310-7208
S0432,Hasna Hutagalung,kanipertiwi@yahoo.com,089 237 8801
S0197,"Wulan Halimah, S.Pt",cindy19@hotmail.com,+62 (0350) 257 6522
S0355,"Harsanto Kuswoyo, S.E.",waluyo66@yahoo.com,+62 (072) 023-9279
S0312,Hamzah Handayani,prasetyateddy@yahoo.com,081 029 6715
S0218,dr. Zulfa Ramadan,limar12@gmail.com,(007) 407-3829
S0447,"Ir. Zelaya Tampubolon, M.TI.",mardhiyahfathonah@gmail.com,(0969) 962-9219
S0123,Hartaka Oktaviani,prabawa99@hotmail.com,+62 (04) 507-2176
S0293,Irma Wulandari,windalestari@yahoo.com,+62 (34) 674-8014
S0033,"Nrima Safitri, S.Kom",kambali74@gmail.com,+62-37-625-5772
S0106,Intan Yulianti,hastutigadang@gmail.com,+62 (0923) 069 7786
S0292,Kanda Maulana,rahman15@yahoo.com,+62 (075) 994-1147
S0448,"Dt. Harsana Situmorang, S.E.I",jayalatupono@gmail.com,+62 (0583) 752-3227
S0089,Dariati Maheswara,galuhnatsir@yahoo.com,(030) 217 4217
S0143,"Bakijan Salahudin, M.Pd",padmasarimutia@hotmail.com,+62 (007) 607-3383
S0223,Maria Ardianto,nadinerahmawati@yahoo.com,+62-61-955-8279
S0182,Darimin Kuswoyo,elvina63@gmail.com,+62 (160) 259-5531
S0161,Gatra Wijayanti,malik58@gmail.com,+62 (0147) 279 6603
S0080,Yulia Sihombing,epratama@yahoo.com,(0184) 742 5832
S0258,Vicky Natsir,utamijasmin@gmail.com,+62 (21) 418-1251
S0160,Ozy Budiyanto,napitupulukasim@gmail.com,+62-002-388-9548
S0227,KH. Asman Prabowo,fyuliarti@hotmail.com,+62-25-047-1127
S0092,Cawuk Situmorang,kembawahyuni@hotmail.com,+62-087-666-1108
S0489,Viktor Suryono,ichatampubolon@gmail.com,+62 (025) 520 6067
S0225,Sutan Hasta Riyanti,budilaksmiwati@gmail.com,(093) 952 2875
S0172,Uli Riyanti,krahmawati@yahoo.com,0859163685
S0104,Carla Susanti,tarihorankawaca@hotmail.com,+62-061-179-7693
S0097,Zulaikha Pradipta,hassanahgina@hotmail.com,(0881) 804 9056
S0081,KH. Danu Halimah,pudjiastutikezia@gmail.com,+62 (030) 040-2060
S0380,Reksa Sihotang,alambana58@gmail.com,+62 (23) 478-2917
S0304,Ghaliyati Melani,glazuardi@gmail.com,+62-88-503-6392
S0021,"Cut Clara Rahimah, S.T.",purwantidasa@hotmail.com,+62 (01) 717-4410
S0402,"R. Bella Maulana, M.TI.",aryaniibrani@yahoo.com,+62 (024) 355-8841
S0167,"Wadi Anggriawan, S.Ked",ega42@hotmail.com,+62 (26) 540 9195
S0463,Jelita Anggriawan,pardi91@gmail.com,+62-158-901-7719
S0296,Ganda Prakasa,bajragin45@yahoo.com,+62-38-325-2930
S0497,"drg. Kawaca Widiastuti, S.Gz",dindauwais@yahoo.com,0868227267
S0182,Darimin Kuswoyo,elvina63@gmail.com,+62 (160) 259-5531
S0191,Yulia Simanjuntak,pertiwirusman@gmail.com,+62 (034) 792-6564
S0464,Tania Marpaung,qhutagalung@gmail.com,(044) 588-7124
S0343,Aisyah Wijayanti,karimah77@gmail.com,+62 (049) 579 4666
S0272,Dr. Cemeti Wibowo,hardanahidayat@hotmail.com,(0954) 089 6815
S0031,Uli Safitri,marsudi30@hotmail.com,+62 (12) 968 4750
S0058,H. Nyana Suryatmi,baktionorajata@gmail.com,+62-70-544-1450
S0308,"Dariati Laksmiwati, S.H.",namagaharto@hotmail.com,+62 (603) 571 1302
S0246,Luluh Wulandari,jprastuti@hotmail.com,(0498) 126 7856
S0074,Tgk. Damar Anggriawan,bzulkarnain@hotmail.com,+62 (64) 168 1927
S0436,Titin Prayoga,mandasarikarja@yahoo.com,0812663419
S0037,Bakianto Suartini,cawisadi52@gmail.com,+62-10-439-7916
S0192,Mahmud Kuswandari,bprakasa@gmail.com,+62 (0408) 894 9182
S0353,dr. Calista Rahmawati,harsana79@gmail.com,(034) 561-5188
S0132,Purwanto Agustina,karmafarida@gmail.com,+62 (077) 609-9851
S0027,"Luthfi Sudiati, S.Kom",widya39@yahoo.com,+62 (47) 258-5380
S0153,"Dwi Situmorang, M.TI.",winarnowaluyo@yahoo.com,+62-36-470-7749
S0299,Faizah Hidayanto,gaduhrajata@yahoo.com,+62 (760) 180-2917
S0042,Puji Winarno,paiman11@gmail.com,(007) 298 0625
S0006,Bagiya Oktaviani,mayasarinurul@gmail.com,+62-11-317-3647
S0005,"Okta Purnawati, S.Farm",wasitacandra@hotmail.com,+62 (027) 997 6053
S0050,"Gabriella Sihombing, S.IP",faridadarijan@hotmail.com,(0609) 090 4139
S0421,Vivi Prasetya,bagusuyainah@hotmail.com,+62 (0442) 270-6801
S0048,drg. Nadia Halimah,pia94@gmail.com,0828955458
S0319,Hj. Kania Mustofa,hasanahprasetya@yahoo.com,+62 (0067) 447-2629
S0464,Tania Marpaung,qhutagalung@gmail.com,(044) 588-7124
S0097,Zulaikha Pradipta,hassanahgina@hotmail.com,(0881) 804 9056
S0121,Capa Utama,usamahpatricia@yahoo.com,+62-114-446-6044
S0381,Putri Tarihoran,ukuswoyo@yahoo.com,+62 (077) 857-0661
S0438,Dono Waskita,setiawanparis@gmail.com,+62 (54) 690 5604
S0243,Tgk. Mahdi Oktaviani,mulyatamba@hotmail.com,+62 (0383) 334-2039
S0208,Padma Rajasa,budiyantolanang@yahoo.com,(0763) 371 6643
S0022,Lukman Melani,putama@hotmail.com,+62 (0404) 744 1467
S0329,R.M. Rahman Prasetya,harjasauyainah@yahoo.com,+62 (743) 931-8232
S0383,Nasim Rajata,shalimah@gmail.com,+62 (70) 622 7745
S0410,R.M. Dariati Laksmiwati,prakosayulianti@yahoo.com,+62 (0760) 933 0540
S0136,Hilda Suryatmi,ayupratiwi@yahoo.com,(0128) 311-2623
S0187,"R. Kajen Hartati, M.TI.",ilyas22@yahoo.com,+62-818-858-8932
S0365,Heru Haryanti,suryatmidanang@hotmail.com,+62 (007) 644 5319
S0035,Dasa Maulana,fujiatieman@gmail.com,+62-0248-219-8111
S0353,dr. Calista Rahmawati,harsana79@gmail.com,(034) 561-5188
S0472,Farah Suryono,prasetyo73@hotmail.com,+62-029-019-6787
S0446,Tgk. Atma Rahayu,nardi07@gmail.com,+62 (0226) 382 1547
S0092,Cawuk Situmorang,kembawahyuni@hotmail.com,+62-087-666-1108
S0048,drg. Nadia Halimah,pia94@gmail.com,0828955458
S0205,Nova Santoso,nutami@yahoo.com,+62-27-661-1837
S0243,Tgk. Mahdi Oktaviani,mulyatamba@hotmail.com,+62 (0383) 334-2039
S0411,"Cut Belinda Melani, M.Farm",prayitna07@yahoo.com,+62 (077) 243-8600
S0311,Citra Salahudin,citramayasari@yahoo.com,(0678) 013-2027
S0359,Icha Laksita,betania87@hotmail.com,+62 (493) 803 3127
S0346,Galak Mansur,mustofawulandari@gmail.com,(0558) 805 7597
S0125,Jatmiko Anggraini,galar61@yahoo.com,0842297269
S0270,R. Hafshah Santoso,januarfebi@gmail.com,+62 (024) 872-5003
S0282,Vera Natsir,ikhsansamosir@gmail.com,+62-814-104-9133
S0145,Gilda Nuraini,dodo56@gmail.com,+62 (010) 542 6338
S0424,Jefri Nurdiyanti,whutasoit@hotmail.com,+62-102-172-5657
S0215,Hamima Thamrin,qkuswandari@hotmail.com,+62-09-806-3782
S0084,Rama Tampubolon,karmarajata@hotmail.com,+62-00-644-5151
S0339,"Yulia Sirait, S.Gz",raditsimbolon@hotmail.com,+62 (271) 621 3412
S0411,"Cut Belinda Melani, M.Farm",prayitna07@yahoo.com,+62 (077) 243-8600
S0286,Hafshah Suwarno,novisitumorang@yahoo.com,+62 (832) 719-0570
S0474,Silvia Handayani,gilangmansur@hotmail.com,(0931) 823-0717
S0122,Bagya Namaga,nasyidahopan@hotmail.com,(0224) 073 0446
S0167,"Wadi Anggriawan, S.Ked",ega42@hotmail.com,+62 (26) 540 9195
S0338,"Makuta Lailasari, S.Pd",kania49@yahoo.com,+62-0571-181-7351
S0345,drg. Hendra Susanti,sinaganaradi@gmail.com,+62-49-201-6955
S0109,Ilyas Namaga,taufik80@hotmail.com,(0065) 181 6331
S0252,Siti Hariyah,suryatmieka@yahoo.com,0848261701
S0470,Rahayu Napitupulu,tprastuti@gmail.com,082 255 3751
S0008,Rika Napitupulu,hlazuardi@gmail.com,(006) 638 4345
S0122,Bagya Namaga,nasyidahopan@hotmail.com,(0224) 073 0446
S0301,dr. Lalita Pudjiastuti,suryatmigalak@gmail.com,(090) 388 7633
S0101,"Cut Malika Namaga, M.Ak",gardianto@gmail.com,+62 (49) 634-2351
S0402,"R. Bella Maulana, M.TI.",aryaniibrani@yahoo.com,+62 (024) 355-8841
S0006,Bagiya Oktaviani,mayasarinurul@gmail.com,+62-11-317-3647
S0129,Galih Wacana,ajengprakasa@hotmail.com,(034) 260 5875
S0287,"Puti Kania Nurdiyanti, S.Kom",irawanbakda@yahoo.com,(0636) 328 7454
S0062,"Hj. Ana Mansur, S.T.",zlestari@gmail.com,(0070) 544-8744
S0456,Almira Permata,dprabowo@hotmail.com,(0748) 953-0551
S0159,Kasiyah Wasita,ghakim@gmail.com,+62 (293) 284 4759
S0327,Ajeng Wahyuni,hanimahendra@gmail.com,+62 (80) 726-9775
S0475,Rangga Lazuardi,mardianto@gmail.com,0898696673
S0213,Umaya Simbolon,kaniaputra@hotmail.com,(0785) 000-8182
S0159,Kasiyah Wasita,ghakim@gmail.com,+62 (293) 284 4759
S0417,Nabila Gunawan,dasanasyiah@hotmail.com,+62 (80) 417 6321
S0339,"Yulia Sirait, S.Gz",raditsimbolon@hotmail.com,+62 (271) 621 3412
S0369,"Hendra Damanik, S.Psi",haryantidaruna@yahoo.com,+62-095-363-9440
S0022,Lukman Melani,putama@hotmail.com,+62 (0404) 744 1467
S0190,"Sadina Megantara, S.Psi",pia81@yahoo.com,+62 (708) 059-9671
S0089,Dariati Maheswara,galuhnatsir@yahoo.com,(030) 217 4217
S0212,T. Limar Widiastuti,bagiya82@gmail.com,0849343513
S0360,"Martani Samosir, M.TI.",ysantoso@gmail.com,+62 (573) 506 4335
S0232,Tomi Nainggolan,suartinikasiran@hotmail.com,+62 (946) 782-6620
S0441,KH. Rahman Kusmawati,dartono65@yahoo.com,+62 (031) 646-6792
S0007,"Jessica Wacana, S.I.Kom",kayla75@hotmail.com,+62 (45) 051-1767
S0096,Hari Sudiati,gmelani@hotmail.com,(087) 643 2521
S0331,"dr. Usyi Pangestu, S.I.Kom",rprakasa@gmail.com,+62-52-718-8350
S0376,Adinata Kuswandari,viktor38@yahoo.com,(093) 837 9097
S0151,"Talia Situmorang, M.Pd",balapati26@hotmail.com,+62 (0768) 842-5535
S0318,Kasiyah Aryani,radenpuspita@yahoo.com,(041) 692-3758
S0428,Olga Andriani,cemani13@hotmail.com,+62 (82) 338 8435
S0049,Mustofa Purwanti,yunita02@gmail.com,(068) 050 5271
S0043,Karta Najmudin,kalim90@hotmail.com,+62-0641-417-3293
S0232,Tomi Nainggolan,suartinikasiran@hotmail.com,+62 (946) 782-6620
S0316,"Tgk. Carla Prabowo, S.Farm",taufik78@yahoo.com,(0303) 087 1237
S0182,Darimin Kuswoyo,elvina63@gmail.com,+62 (160) 259-5531
S0261,Gina Mandasari,agus60@hotmail.com,+62 (0860) 997-0591
S0069,Cawuk Simbolon,mmandala@yahoo.com,+62 (61) 829-5574
S0017,Olga Hardiansyah,kamal11@yahoo.com,+62-008-327-9016
S0161,Gatra Wijayanti,malik58@gmail.com,+62 (0147) 279 6603
S0372,"T. Hardi Rajata, S.Sos",ramadanluis@gmail.com,+62 (081) 746-6499
S0318,Kasiyah Aryani,radenpuspita@yahoo.com,(041) 692-3758
S0170,Oskar Sirait,pradanakurnia@yahoo.com,+62 (054) 468 2487
S0245,Kuncara Pudjiastuti,wastutilukman@hotmail.com,+62-0223-476-4412
S0149,Anita Tarihoran,maya84@gmail.com,(009) 998-8105
S0175,Cut Mala Nuraini,wsaragih@gmail.com,+62 (080) 059-1152
S0336,Upik Wahyuni,alambana80@gmail.com,+62 (509) 744 5434
S0257,Zizi Firgantoro,lasmonomegantara@yahoo.com,+62 (0321) 463-5351
S0063,dr. Carla Palastri,zulkarnainsaiful@yahoo.com,+62-076-141-4859
S0473,Tgk. Talia Halim,dpratama@gmail.com,(0470) 279 6391
S0154,"Diah Salahudin, S.Psi",gadasiregar@gmail.com,(0289) 354 3179
S0393,R.A. Ophelia Andriani,vhakim@hotmail.com,+62 (128) 621 6360
S0174,Digdaya Kurniawan,gadang02@gmail.com,+62 (86) 834 7214
S0175,Cut Mala Nuraini,wsaragih@gmail.com,+62 (080) 059-1152
S0250,Ida Purwanti,novi63@gmail.com,+62 (0313) 255 5393
S0072,"dr. Hani Pratiwi, S.Gz",pangestucindy@hotmail.com,+62-010-001-2642
S0273,Damu Mulyani,usamahlaksana@gmail.com,+62 (002) 192 7841
S0211,R.M. Rafid Puspasari,cmulyani@gmail.com,+62-0113-775-2571
S0057,Bahuwirya Astuti,kajen01@hotmail.com,+62 (0311) 014-9652
S0068,Aslijan Agustina,phutagalung@hotmail.com,+62-0486-571-7544
S0041,R. Viman Prasetya,hwibisono@hotmail.com,081 587 6304
S0194,"KH. Latif Hidayat, S.Pt",kkusmawati@hotmail.com,(020) 519-1220
S0428,Olga Andriani,cemani13@hotmail.com,+62 (82) 338 8435
S0118,"Drs. Setya Pudjiastuti, S.Pd",ousamah@gmail.com,+62-106-765-7070
S0332,Praba Narpati,capalailasari@yahoo.com,+62 (0693) 112 0644
S0135,Puput Saragih,padmawasita@yahoo.com,+62 (0215) 996-3212
S0011,Dr. Dewi Jailani,gunawanjefri@hotmail.com,+62 (790) 054-5863
S0426,Puti Febi Firmansyah,ahakim@gmail.com,+62 (0002) 222 6347
S0436,Titin Prayoga,mandasarikarja@yahoo.com,0812663419
S0300,R.A. Wirda Susanti,kusumoempluk@gmail.com,(051) 093-1830
S0313,"Safina Kuswandari, S.E.I",zkusumo@yahoo.com,+62-69-346-9006
S0037,Bakianto Suartini,cawisadi52@gmail.com,+62-10-439-7916
S0168,Saka Marbun,haryantokurnia@gmail.com,080 630 0068
S0029,"Cinta Yuliarti, S.Farm",viman31@gmail.com,+62-47-223-7324
S0144,Zahra Permadi,arisyuniar@hotmail.com,+62 (0178) 310-1747
S0114,Lanang Gunarto,wawanwibisono@gmail.com,+62 (91) 218-4141
S0291,Fitriani Handayani,nasyidahbahuraksa@gmail.com,+62-597-500-7549
S0193,Edward Hidayat,tugiman34@hotmail.com,(081) 901-2599
S0042,Puji Winarno,paiman11@gmail.com,(007) 298 0625
S0267,Prakosa Saragih,astutijaka@gmail.com,+62 (0556) 649-3969
S0080,Yulia Sihombing,epratama@yahoo.com,(0184) 742 5832
S0162,Lintang Rajasa,cagak13@hotmail.com,+62-381-845-6086
S0415,Gamanto Setiawan,owijaya@yahoo.com,+62 (053) 367-3619
S0020,Aslijan Rahimah,satya71@gmail.com,(056) 192-3226
S0462,Luwes Hariyah,victoriauyainah@hotmail.com,+62 (19) 875 1045
S0376,Adinata Kuswandari,viktor38@yahoo.com,(093) 837 9097
S0221,Ani Kurniawan,zulaikaraihan@hotmail.com,+62 (0566) 075 4391
S0459,Yahya Permata,nurulpratiwi@hotmail.com,+62-440-408-0837
S0155,Galur Maryati,sitompuldwi@yahoo.com,(0284) 194-4574
S0412,Vanya Kusmawati,dongoranbudi@gmail.com,(052) 486 1107
S0229,Sutan Tasdik Hardiansyah,lantar35@gmail.com,+62 (0655) 073-5256
S0141,Ibrani Samosir,daliminhidayanto@hotmail.com,+62 (039) 182-6237
S0131,Jessica Simbolon,hutasoitellis@yahoo.com,+62 (68) 778 4176
S0076,Surya Hardiansyah,imelani@yahoo.com,+62 (064) 472-6830
S0336,Upik Wahyuni,alambana80@gmail.com,+62 (509) 744 5434
S0118,"Drs. Setya Pudjiastuti, S.Pd",ousamah@gmail.com,+62-106-765-7070
S0221,Ani Kurniawan,zulaikaraihan@hotmail.com,+62 (0566) 075 4391
S0430,Halima Nugroho,gyulianti@yahoo.com,+62-057-762-3061
S0206,Melinda Hidayanto,mardhiyahirma@gmail.com,+62-066-477-9439
S0085,Wisnu Pradana,dongoranzelaya@hotmail.com,+62-0159-395-7182
S0229,Sutan Tasdik Hardiansyah,lantar35@gmail.com,+62 (0655) 073-5256
S0171,Tania Wastuti,rizki06@yahoo.com,+62 (392) 462-6501
S0290,"R.A. Rika Ramadan, S.Pt",marwataprabowo@hotmail.com,+62-273-130-0036
S0238,R.A. Nabila Sihombing,cawukrahmawati@gmail.com,+62 (22) 917-3670
S0338,"Makuta Lailasari, S.Pd",kania49@yahoo.com,+62-0571-181-7351
S0274,Budi Maulana,salahudinjaswadi@gmail.com,+62 (0869) 628-4884
S0132,Purwanto Agustina,karmafarida@gmail.com,+62 (077) 609-9851
